,Unnamed: 0,Cand_Name,Cand_Office_St,STATE,Cand_Office_Dist_x,Cand_Office_Dist_y,D,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition,FEC ID#,GE WINNER INDICATOR,Combined totals,Combined %
3339,457,"FORD, THERESE",AL,Alabama,2.0,2.0,2.0,DEM,2012.0,0.407023755,20.9,REP,0.489062285,0.0,0.33997,0.0,0.36,True,40833.0,500.0,100.00,80.9,0.0,0.0,4.0,H2AL02141,,103092,0.3630600838871222
3340,458,"ROBY, MARTHA",AL,Alabama,2.0,2.0,2.0,REP,2012.0,0.407023755,20.9,REP,0.510937715,1.0,0.33997,0.0,0.36,False,40833.0,161.0,100.00,80.9,1035717.36,862502.48,4.0,H0AL02087,W,180591,0.6359890545266295
3341,459,"HARRIS, JOHN ANDREW",AL,Alabama,3.0,3.0,3.0,DEM,2012.0,0.456924713,19.0,REP,0.40519349299999996,0.0,0.29704,1.0,0.36,True,40292.0,6.0,100.00,79,3147.0,3785.71,4.0,H2AL03099,,98141,0.3582703610411419
3342,460,"ROGERS, MICHAEL DENNIS",AL,Alabama,3.0,3.0,3.0,REP,2012.0,0.456924713,19.0,REP,0.594806507,1.0,0.29704,1.0,0.36,False,40292.0,1.0,100.00,79,1069891.19,982102.34,4.0,H2AL03032,W,175306,0.6399664147774979
3343,461,"ADERHOLT, ROBERT BROWN",AL,Alabama,4.0,4.0,4.0,REP,2012.0,0.239855583,14.7,REP,1.0,1.0,0.12043,1.0,0.36,False,37187.0,7.0,100.00,80.20526,1247169.37,1140896.88,4.0,H6AL04098,W,199071,0.7397164069293024
3344,462,"BOMAN, DANIEL HEATH",AL,Alabama,4.0,4.0,4.0,DEM,2012.0,0.239855583,14.7,REP,0.0,0.0,0.12043,1.0,0.36,True,37187.0,12.0,51.45,80.20526,13561.0,5575.0,4.0,H2AL04055,,69706,0.2590164909073343
3345,463,"NEIGHBORS, RICK",AL,Alabama,4.0,4.0,4.0,DEM,2012.0,0.239855583,14.7,REP,0.0,0.0,0.12043,1.0,0.36,True,37187.0,16.0,48.55,80.20526,13561.0,5575.0,4.0,H2AL04063,,,
3346,464,"BROOKS, MO",AL,Alabama,5.0,5.0,5.0,REP,2012.0,0.369056549,28.4,REP,0.579356697,1.0,0.22985,1.0,0.36,False,50230.0,500.0,70.94,80.7619,904753.18,455514.82,0.0,H0AL05163,W,189185,0.6494663448829873
3347,465,"GRIFFITH, R PARKER",AL,Alabama,5.0,5.0,5.0,REP,2012.0,0.369056549,28.4,REP,0.579356697,0.0,0.22985,1.0,0.36,False,50230.0,500.0,29.06,80.7619,904753.18,455514.82,0.0,H8AL05109,,,
3348,466,"HOLLEY, CHARLIE LEE",AL,Alabama,5.0,5.0,5.0,DEM,2012.0,0.369056549,28.4,REP,0.42064330299999997,0.0,0.22985,1.0,0.36,True,50230.0,23.0,100.00,80.7619,55891.98,55873.8,0.0,H2AL05094,,101772,0.3493801773472071
3349,467,"BACHUS, SPENCER T III",AL,Alabama,6.0,6.0,6.0,REP,2012.0,0.425701714,33.7,REP,1.0,1.0,0.19692,1.0,0.36,False,55656.0,500.0,61.45,80.7,2725003.77,2904500.84,0.0,H2AL06035,W,219262,0.7116539327884921
3350,468,"BAILEY, PENNY HUGGINS",AL,Alabama,6.0,6.0,6.0,DEM,2012.0,0.425701714,33.7,REP,0.0,0.0,0.19692,0.0,0.36,True,55656.0,500.0,61.05,80.7,50326.0,50433.0,0.0,H2AL06142,,88267,0.2864862935002045
3351,469,"BARNES, WILLIAM",AL,Alabama,6.0,6.0,6.0,DEM,2012.0,0.425701714,33.7,REP,0.0,0.0,0.19692,1.0,0.36,True,55656.0,9.0,38.95,80.7,50326.0,50433.0,0.0,H2AL06159,,,
3352,470,"BEASON, SCOTT",AL,Alabama,6.0,6.0,6.0,REP,2012.0,0.425701714,33.7,REP,1.0,0.0,0.19692,1.0,0.36,False,55656.0,17.0,27.81,80.7,2725003.77,2904500.84,0.0,H2AL06126,,,
3353,471,"MICKLE, AL",AL,Alabama,6.0,6.0,6.0,REP,2012.0,0.425701714,33.7,REP,1.0,0.0,0.19692,1.0,0.36,False,55656.0,126.0,2.84,80.7,2725003.77,2904500.84,0.0,H2AL06134,,,
3354,472,"STANDRIDGE, JACK DAVID",AL,Alabama,6.0,6.0,6.0,REP,2012.0,0.425701714,33.7,REP,1.0,0.0,0.19692,1.0,0.36,False,55656.0,146.0,7.87,80.7,2725003.77,2904500.84,0.0,H2AL06100,,,
3355,473,"CHAMBERLAIN, DON",AL,Alabama,7.0,7.0,7.0,REP,2012.0,0.522854019,17.6,REP,0.275152981,0.0,0.65714,1.0,0.36,False,31080.0,42.0,66.10,81.8,22051.03,21243.32,4.0,H0AL07177,,73835,0.2408516496062736
3356,474,"NORRIS, PHILLIP DWIGHT",AL,Alabama,7.0,7.0,7.0,REP,2012.0,0.522854019,17.6,REP,0.275152981,0.0,0.65714,1.0,0.36,False,31080.0,71.0,33.90,81.8,22051.03,21243.32,4.0,H2AL07165,,,
3357,475,"SEWELL, TERRYCINA ANDREA",AL,Alabama,7.0,7.0,7.0,DEM,2012.0,0.522854019,17.6,REP,0.724847019,1.0,0.65714,0.0,0.36,True,31080.0,500.0,100.00,81.8,1204449.57,862853.98,4.0,H0AL07086,W,232520,0.7584861592259866
3358,476,"CRAWFORD, ERIC ALAN RICK",AR,Arkansas,1.0,1.0,1.0,REP,2012.0,0.38612868,14.2,DEM,0.517890971,1.0,0.21341,1.0,0.37,False,36130.0,14.0,100.00,79.6,1338445.93,1211036.11,4.0,H0AR01083,W,138800,0.5623007336647181
3359,477,"ELLINGTON, SCOTT A",AR,Arkansas,1.0,1.0,1.0,DEM,2012.0,0.38612868,14.2,DEM,0.434799758,0.0,0.21341,1.0,0.37,True,36130.0,17.0,49.53,79.6,372375.1,370676.52,4.0,H2AR01071,,96601,0.3913459162301544
3360,478,"HALL, CLARK MADISON",AR,Arkansas,1.0,1.0,1.0,DEM,2012.0,0.38612868,14.2,DEM,0.434799758,0.0,0.21341,1.0,0.37,True,36130.0,500.0,38.76,79.6,372375.1,370676.52,4.0,H2AR01055,,,
3361,479,"HOLLOWAY, JACOB",AR,Arkansas,1.0,1.0,1.0,GRE,2012.0,0.38612868,14.2,DEM,0.046220425,0.0,0.21341,1.0,0.37,False,36130.0,78.0,,79.6,,,4.0,H2AR01097,,5015,0.02031655748795793
3362,480,"LATANICH, GARY ANDREW",AR,Arkansas,1.0,1.0,1.0,DEM,2012.0,0.38612868,14.2,DEM,0.434799758,0.0,0.21341,1.0,0.37,True,36130.0,47.0,11.71,79.6,372375.1,370676.52,4.0,H2AR01063,,,
3363,481,"PAXTON, JESSICA",AR,Arkansas,1.0,1.0,1.0,LIB,2012.0,0.38612868,14.2,DEM,0.0,0.0,0.21341,0.0,0.37,False,36130.0,11.0,,79.6,,,4.0,H2AR01089,,6427,0.026036792617169617
3364,482,"GRIFFIN, JOHN TIMOTHY",AR,Arkansas,2.0,2.0,2.0,REP,2012.0,0.447858288,26.8,DEM,0.579146348,1.0,0.26083,1.0,0.37,False,45866.0,6.0,100.00,79.5,1619346.36,1659463.02,0.0,H0AR02107,W,158175,0.5519054564232828
3365,483,"HAYES, CHRIS",AR,Arkansas,2.0,2.0,2.0,LIB,2012.0,0.447858288,26.8,DEM,0.0,0.0,0.26083,1.0,0.37,False,45866.0,109.0,,79.5,,,0.0,H2AR02061,,6701,0.02338118200406144
3366,484,"RULE, HERB C. III",AR,Arkansas,2.0,2.0,2.0,DEM,2012.0,0.447858288,26.8,DEM,0.382743867,0.0,0.26083,1.0,0.37,True,45866.0,500.0,100.00,79.5,241360.14,228631.58,0.0,H2AR02053,,113156,0.39482480687234384
3367,485,"WARD, BARBARA",AR,Arkansas,2.0,2.0,2.0,GRE,2012.0,0.447858288,26.8,DEM,0.017072083000000002,0.0,0.26083,0.0,0.37,False,45866.0,76.0,,79.5,,,0.0,H2AR02079,,8566,0.02988855470031193
3368,486,"KENNEDY, REBEKAH",AR,Arkansas,3.0,3.0,3.0,GRE,2012.0,0.34330547,23.5,DEM,0.0,0.0,0.14301,0.0,0.37,False,42102.0,500.0,,78.8,,,0.0,H2AR03259,,39318,0.1600504762680127
3369,487,"PANGRAC, DAVID",AR,Arkansas,3.0,3.0,3.0,LIB,2012.0,0.34330547,23.5,DEM,0.0,0.0,0.14301,1.0,0.37,False,42102.0,4.0,100.00,78.8,,,0.0,H2AR03267,,19875,0.08090450215745339
3370,488,"WOMACK, STEVE",AR,Arkansas,3.0,3.0,3.0,REP,2012.0,0.34330547,23.5,DEM,0.724350755,1.0,0.14301,1.0,0.37,False,42102.0,159.0,100.00,78.8,932788.07,602443.0,0.0,H0AR03055,W,186467,0.7590450215745339
3371,489,"COTTON, THOMAS",AR,Arkansas,4.0,4.0,4.0,REP,2012.0,0.404827686,15.0,DEM,0.40152918600000004,0.0,0.2545,1.0,0.37,False,35767.0,20.0,57.55,79.19333,2213217.51,2094866.54,4.0,H2AR04083,W,154149,0.5952779075739613
3372,490,"COWART, JOHN DAVID",AR,Arkansas,4.0,4.0,4.0,REP,2012.0,0.404827686,15.0,DEM,0.40152918600000004,0.0,0.2545,1.0,0.37,False,35767.0,6.0,5.38,79.19333,2213217.51,2094866.54,4.0,H2AR04117,,,
3373,491,"DRAKE, JOSHUA",AR,Arkansas,4.0,4.0,4.0,GRE,2012.0,0.404827686,15.0,DEM,0.02317918,0.0,0.2545,1.0,0.37,False,35767.0,24.0,,79.19333,,,4.0,H8AR04098,,4807,0.018563214174000687
3374,492,"HURST, Q. BYRUM JR",AR,Arkansas,4.0,4.0,4.0,DEM,2012.0,0.404827686,15.0,DEM,0.5752916339999999,0.0,0.2545,1.0,0.37,True,35767.0,500.0,35.74,79.19333,100330.0,98039.53,4.0,H2AR04133,,,
3375,493,"JEFFRESS, GENE",AR,Arkansas,4.0,4.0,4.0,DEM,2012.0,0.404827686,15.0,DEM,0.5752916339999999,0.0,0.2545,1.0,0.37,True,35767.0,500.0,43.02,79.19333,100330.0,98039.53,4.0,H2AR04109,,95013,0.3669121423578796
3376,494,"MORRISON, DANIEL COCHRAN",AR,Arkansas,4.0,4.0,4.0,DEM,2012.0,0.404827686,15.0,DEM,0.5752916339999999,0.0,0.2545,1.0,0.37,True,35767.0,12.0,21.24,79.19333,100330.0,98039.53,4.0,H2AR04125,,,
3377,495,"RANKIN, BETH ANNE",AR,Arkansas,4.0,4.0,4.0,REP,2012.0,0.404827686,15.0,DEM,0.40152918600000004,0.0,0.2545,0.0,0.37,False,35767.0,110.0,37.07,79.19333,2213217.51,2094866.54,4.0,H0AR04079,,,
3378,496,"TULLIS, BOBBY",AR,Arkansas,4.0,4.0,4.0,LIB,2012.0,0.404827686,15.0,DEM,0.0,0.0,0.2545,1.0,0.37,False,35767.0,93.0,,79.19333,,,4.0,H2AR04141,,4984,0.0192467358941584
3379,497,"AL-SHERI, FATUMALALA LEULUA'IALI'I A.",AS,American Samoa,0.0,1.0,0.0,NNE,2012.0,,,DEM,0.0,0.0,,1.0,,False,,500.0,,character(0),,,,H2AS00063,,300,0.02294279596206791
3380,498,AUMUA AMATA,AS,American Samoa,0.0,1.0,0.0,REP,2012.0,,,DEM,0.0,0.0,,0.0,,False,,500.0,,character(0),,,,H4AS00036,,4420,0.3380238605078005
3381,499,"FALEOMAVAEGA, ENI",AS,American Samoa,0.0,1.0,0.0,DEM,2012.0,,,DEM,0.0,0.0,,0.0,,True,,500.0,,character(0),,,,H0AS00018,W,7221,0.5522330988069746
3382,500,"LANCASTER, ROSIE FUALA'AU TAGO",AS,American Samoa,0.0,1.0,0.0,IND,2012.0,,,DEM,0.0,0.0,,0.0,,False,,500.0,,character(0),,,,H8AS00052,,697,0.05330376261853778
3383,501,"MATA'UTIA, KERETI, JR.",AS,American Samoa,0.0,1.0,0.0,DEM,2012.0,,,DEM,0.0,0.0,,0.0,,True,,500.0,,character(0),,,,H2AS00055,,438,0.03349648210461915
3384,502,"ALLEN, KIM LEE",AZ,Arizona,1.0,1.0,1.0,LIB,2012.0,0.44106819799999997,22.9,REP,0.0,0.0,0.35435,0.0,0.42,False,45925.0,141.0,100.00,82,,,0.0,H2AZ01321,,15227,0.06052187046642421
3385,503,"BALDENEGRO, WENONA RAE BENALLY",AZ,Arizona,1.0,1.0,1.0,DEM,2012.0,0.44106819799999997,22.9,REP,0.43730775,0.0,0.35435,0.0,0.42,True,45925.0,500.0,,82,2349202.7,2355341.7,0.0,H2AZ01271,,,
3386,504,"GATTI, PATRICK",AZ,Arizona,1.0,1.0,1.0,REP,2012.0,0.44106819799999997,22.9,REP,0.4971663770000001,0.0,0.35435,1.0,0.42,False,45925.0,37.0,5.75,82,1477836.14,1489294.36,0.0,H2AZ01313,,,
3387,505,"KIRKPATRICK, ANN",AZ,Arizona,1.0,1.0,1.0,DEM,2012.0,0.44106819799999997,22.9,REP,0.43730775,1.0,0.35435,0.0,0.42,True,45925.0,100.0,63.74,82,2349202.7,2355341.7,0.0,H8AZ01104,W,122774,0.4879826705618156
3388,506,"MARTIN, GAITHER",AZ,Arizona,1.0,1.0,1.0,REP,2012.0,0.44106819799999997,22.9,REP,0.4971663770000001,0.0,0.35435,1.0,0.42,False,45925.0,500.0,19.03,82,1477836.14,1489294.36,0.0,H2AZ01305,,,
3389,507,"PATON, JONATHAN",AZ,Arizona,1.0,1.0,1.0,REP,2012.0,0.44106819799999997,22.9,REP,0.4971663770000001,0.0,0.35435,1.0,0.42,False,45925.0,32.0,60.86,82,1477836.14,1489294.36,0.0,H0AZ08056,,113594,0.4514954589717602
3390,508,"PROWELL, ANTHONY GENE",AZ,Arizona,1.0,1.0,2.0,GRE,2012.0,0.44106819799999997,22.9,REP,0.0,0.0,0.35435,1.0,0.42,False,45925.0,22.0,,82,,,0.0,H2AZ08045,,,
3391,509,"WADE, DOUGLAS",AZ,Arizona,1.0,1.0,1.0,REP,2012.0,0.44106819799999997,22.9,REP,0.4971663770000001,0.0,0.35435,1.0,0.42,False,45925.0,50.0,14.36,82,1477836.14,1489294.36,0.0,H2AZ01289,,,
3392,510,"BARBER, RONALD",AZ,Arizona,2.0,2.0,2.0,DEM,2012.0,0.439814685,31.5,REP,0.310576484,1.0,0.19187,1.0,0.42,True,46139.0,43.0,82.03,81.75333,2776638.85,2690570.19,4.0,H2AZ08094,W,147338,0.5041005340787398
3393,511,"KOSKINIEMI, MARK STEPHEN",AZ,Arizona,2.0,2.0,2.0,REP,2012.0,0.439814685,31.5,REP,0.648845609,0.0,0.19187,1.0,0.42,False,46139.0,18.0,18.30,81.75333,1458135.63,1438089.51,4.0,H2AZ08110,,,
3394,512,"MCSALLY, MARTHA E",AZ,Arizona,2.0,2.0,2.0,REP,2012.0,0.439814685,31.5,REP,0.648845609,0.0,0.19187,0.0,0.42,False,46139.0,161.0,81.70,81.75333,1458135.63,1438089.51,4.0,H2AZ08102,,144884,0.4957044467785917
3395,513,"AGUIRRE, AMANDA",AZ,Arizona,3.0,3.0,3.0,DEM,2012.0,0.44544142299999995,15.5,REP,0.41144609299999996,0.0,0.27076999999999996,0.0,0.42,True,40145.0,17.0,25.89,81.7,908543.77,930949.81,4.0,H2AZ03137,,,
3396,514,"ARREGUIN, JUAN MANUEL",AZ,Arizona,3.0,3.0,3.0,DEM,2012.0,0.44544142299999995,15.5,REP,0.41144609299999996,0.0,0.27076999999999996,1.0,0.42,True,40145.0,68.0,8.48,81.7,908543.77,930949.81,4.0,H2AZ03111,,,
3397,515,"GRIJALVA, RAUL M",AZ,Arizona,3.0,3.0,3.0,DEM,2012.0,0.44544142299999995,15.5,REP,0.41144609299999996,1.0,0.27076999999999996,1.0,0.42,True,40145.0,500.0,65.63,81.7,908543.77,930949.81,4.0,H2AZ07070,W,98468,0.5836939382802404
3398,516,"GUERRA, BLANCA A",AZ,Arizona,3.0,3.0,3.0,LIB,2012.0,0.44544142299999995,15.5,REP,0.050357810999999995,0.0,0.27076999999999996,0.0,0.42,False,40145.0,500.0,100.00,81.7,,,4.0,H2AZ03145,,7567,0.044855303560208185
3399,517,"MERCER, GABRIELA SAUCEDO",AZ,Arizona,3.0,3.0,3.0,REP,2012.0,0.44544142299999995,15.5,REP,0.522364962,0.0,0.27076999999999996,0.0,0.42,False,40145.0,500.0,,81.7,242590.39,228934.29,4.0,H2AZ07146,,62663,0.37145075815955136
3400,518,"VASQUEZ, JAIME ALFREDO",AZ,Arizona,3.0,3.0,3.0,REP,2012.0,0.44544142299999995,15.5,REP,0.522364962,0.0,0.27076999999999996,1.0,0.42,False,40145.0,133.0,34.68,81.7,242590.39,228934.29,4.0,H2AZ07161,,,
3401,519,"DEWITT, REBECCA",AZ,Arizona,4.0,4.0,7.0,DEM,2012.0,0.44544142299999995,17.7,REP,0.669415823,0.0,0.12541,0.0,0.42,True,42693.0,13.0,20.97,79.8,0.0,0.0,0.0,H8AZ04116,,,
3402,520,"GOSAR, PAUL ANTHONY",AZ,Arizona,4.0,4.0,4.0,REP,2012.0,0.44544142299999995,17.7,REP,0.27527827,1.0,0.12541,1.0,0.42,False,42693.0,27.0,51.35,79.8,1150701.15,1126649.26,0.0,H0AZ01259,W,162907,0.6683089924515917
3403,521,"GOULD, RON",AZ,Arizona,4.0,4.0,4.0,REP,2012.0,0.44544142299999995,17.7,REP,0.27527827,0.0,0.12541,1.0,0.42,False,42693.0,43.0,31.57,79.8,1150701.15,1126649.26,0.0,H2AZ04135,,,
3404,522,"GRAYSON, RICHARD",AZ,Arizona,4.0,4.0,4.0,GRE,2012.0,0.44544142299999995,17.7,REP,0.0,0.0,0.12541,1.0,0.42,False,42693.0,16.0,100.00,79.8,,,0.0,H8AZ06012,,2393,0.009817033147358056
3405,523,"MURPHY, RICK",AZ,Arizona,4.0,4.0,4.0,REP,2012.0,0.44544142299999995,17.7,REP,0.27527827,0.0,0.12541,1.0,0.42,False,42693.0,16.0,17.08,79.8,1150701.15,1126649.26,0.0,H4AZ02093,,,
3406,524,"PAMELIA, JOE",AZ,Arizona,4.0,4.0,4.0,LIB,2012.0,0.44544142299999995,17.7,REP,0.029573372999999997,0.0,0.12541,1.0,0.42,False,42693.0,107.0,100.00,79.8,,,0.0,H2AZ04176,,9306,0.03817689530685922
3407,525,"ROBINSON, JOHNNIE ELBERT",AZ,Arizona,4.0,4.0,4.0,DEM,2012.0,0.44544142299999995,17.7,REP,0.669415823,0.0,0.12541,1.0,0.42,True,42693.0,500.0,50.05,79.8,0.0,0.0,0.0,H2AZ04150,,69154,0.28369707909419106
3408,526,"WEISSER, MIKEL L",AZ,Arizona,4.0,4.0,4.0,DEM,2012.0,0.44544142299999995,17.7,REP,0.669415823,0.0,0.12541,1.0,0.42,True,42693.0,500.0,49.95,79.8,0.0,0.0,0.0,H2AZ04143,,,
3409,527,"ADAMS, KIRK DAVID",AZ,Arizona,5.0,5.0,5.0,REP,2012.0,0.44544142299999995,32.3,REP,0.520018846,0.0,0.13788,1.0,0.42,False,63236.0,500.0,48.15,80.37368,1273756.61,1186743.99,4.0,H2AZ06148,,,
3410,528,"MORGAN, SPENCER COLLINS",AZ,Arizona,5.0,5.0,5.0,DEM,2012.0,0.44544142299999995,32.3,REP,0.432268551,0.0,0.13788,1.0,0.42,True,63236.0,500.0,100.00,80.37368,0.0,0.0,4.0,H2AZ05140,,89589,0.3280939284184004
3411,529,"SALMON, MATT",AZ,Arizona,5.0,5.0,5.0,REP,2012.0,0.44544142299999995,32.3,REP,0.520018846,0.0,0.13788,1.0,0.42,False,63236.0,500.0,51.85,80.37368,1273756.61,1186743.99,4.0,H4AZ01038,W,183470,0.6719060715815995
3412,530,"ANDERSON, JACK",AZ,Arizona,6.0,6.0,6.0,LIB,2012.0,0.443988399,40.1,REP,0.0,0.0,0.14007,1.0,0.42,False,60441.0,146.0,100.00,80.28571,,,0.0,H2AZ06189,,10167,0.03467870944855838
3413,531,"JETTE, MATTHEW T",AZ,Arizona,6.0,6.0,6.0,DEM,2012.0,0.443988399,40.1,REP,0.29117862899999997,0.0,0.14007,1.0,0.42,True,60441.0,10.0,51.91,80.28571,22921.45,22921.45,0.0,H2AZ06171,,97666,0.33312981577681744
3414,532,"QUAYLE, BEN",AZ,Arizona,6.0,6.0,6.0,REP,2012.0,0.443988399,40.1,REP,0.6642353329999999,0.0,0.14007,1.0,0.42,False,60441.0,44.0,48.52,80.28571,1952869.87,1939383.28,0.0,H0AZ03362,,,
3415,533,"SALAZAR, MARK",AZ,Arizona,6.0,6.0,6.0,GRE,2012.0,0.443988399,40.1,REP,0.0,0.0,0.14007,1.0,0.42,False,60441.0,18.0,100.00,80.28571,,,0.0,H2AZ06197,,5637,0.019227292727601413
3416,534,"SCHWEIKERT, DAVID",AZ,Arizona,6.0,6.0,6.0,REP,2012.0,0.443988399,40.1,REP,0.6642353329999999,0.0,0.14007,1.0,0.42,False,60441.0,4.0,51.48,80.28571,1952869.87,1939383.28,0.0,H4AZ06045,W,179706,0.6129607711382543
3417,535,"WILLIAMSON, W JOHN",AZ,Arizona,6.0,6.0,6.0,DEM,2012.0,0.443988399,40.1,REP,0.29117862899999997,0.0,0.14007,1.0,0.42,True,60441.0,500.0,48.09,80.28571,22921.45,22921.45,0.0,H2AZ05132,,,
3418,536,"COBB, JOE",AZ,Arizona,7.0,7.0,7.0,LIB,2012.0,0.46312219600000004,13.1,REP,0.02713266,0.0,0.31171,1.0,0.42,False,32259.0,107.0,100.00,80.4,,,4.0,H6AZ07022,,23338,0.18257488636985927
3419,537,"FISTLER, SCOTT MICHAEL",AZ,Arizona,7.0,7.0,7.0,REP,2012.0,0.46312219600000004,13.1,REP,0.0,0.0,0.31171,1.0,0.42,False,32259.0,17.0,100.00,80.4,0.0,0.0,4.0,H2AZ07179,,,
3420,538,"PASTOR, ED L",AZ,Arizona,7.0,7.0,7.0,DEM,2012.0,0.46312219600000004,13.1,REP,0.502280953,1.0,0.31171,1.0,0.42,True,32259.0,40.0,79.03,80.4,1025610.58,1103157.38,4.0,H2AZ02055,W,104489,0.8174251136301407
3421,539,"DOLGOS, STEPHEN",AZ,Arizona,8.0,8.0,8.0,OTH,2012.0,0.502409117,27.4,REP,0.0,0.0,0.14484,1.0,0.42,False,55670.0,33.0,100.00,80,,,4.0,H2AZ08151,,4347,0.01593527645706786
3422,540,"FRANKS, TRENT",AZ,Arizona,8.0,8.0,8.0,REP,2012.0,0.502409117,27.4,REP,0.4729704000000001,1.0,0.14484,1.0,0.42,False,55670.0,500.0,83.17,80,376998.03,354105.03,4.0,H4AZ04024,W,172809,0.6334849756773501
3423,541,"HACK, HELMUTH",AZ,Arizona,8.0,8.0,8.0,REP,2012.0,0.502409117,27.4,REP,0.4729704000000001,0.0,0.14484,1.0,0.42,False,55670.0,500.0,0.03,80,376998.03,354105.03,4.0,H2AZ08136,,,
3424,542,"MANOLAKIS, CHARLIE",AZ,Arizona,8.0,8.0,2.0,GRE,2012.0,0.502409117,27.4,REP,0.0,0.0,0.14484,1.0,0.42,False,55670.0,23.0,0.01,80,,,4.0,H2AZ08128,,,
3425,543,"PASSALACQUA, TONY",AZ,Arizona,8.0,8.0,8.0,REP,2012.0,0.502409117,27.4,REP,0.4729704000000001,0.0,0.14484,1.0,0.42,False,55670.0,80.0,16.81,80,376998.03,354105.03,4.0,H2AZ08144,,,
3426,544,"SCHARER, GENE PAUL",AZ,Arizona,8.0,8.0,8.0,DEM,2012.0,0.502409117,27.4,REP,0.487625979,0.0,0.14484,1.0,0.42,True,55670.0,500.0,100.00,80,8937.0,8848.0,4.0,H0AZ03248,,95635,0.3505797478655821
3427,545,"BOROWSKY, LISA",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,0.0,0.42,False,48737.0,6.0,6.59,81.3,1196196.62,1170856.83,,H2AZ09100,,,
3428,546,"CHERNY, ANDREI",AZ,Arizona,9.0,9.0,9.0,DEM,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,True,48737.0,500.0,29.25,81.3,2167384.11,2118460.84,,H2AZ09043,,,
3429,547,"GAMMILL, POWELL",AZ,Arizona,9.0,9.0,9.0,LIB,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,False,48737.0,500.0,100.00,81.3,,,,H4AZ02119,,16620,0.0664
3430,548,"GRANTHAM, TRAVIS W.",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,False,48737.0,54.0,18.44,81.3,1196196.62,1170856.83,,H2AZ06155,,,
3431,549,"PARKER, VERNON",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,False,48737.0,500.0,22.46,81.3,1196196.62,1170856.83,,H0AZ03321,,111630,0.4463
3432,550,"ROGERS, WENDY",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,0.0,0.42,False,48737.0,36.0,21.05,81.3,1196196.62,1170856.83,,H2AZ09035,,,
3433,551,"SCHANDLBAUER, LEAH CAMPOS",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,False,48737.0,139.0,,81.3,1196196.62,1170856.83,,H2AZ09084,,,
3434,552,"SCHAPIRA, DAVID",AZ,Arizona,9.0,9.0,9.0,DEM,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,True,48737.0,4.0,29.97,81.3,2167384.11,2118460.84,,H2AZ09027,,,
3435,553,"SEPULVEDA, MARTIN C",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,False,48737.0,115.0,20.42,81.3,1196196.62,1170856.83,,H2AZ09050,,,
3436,554,"SINEMA, KYRSTEN",AZ,Arizona,9.0,9.0,9.0,DEM,2012.0,,34.9,REP,0.0,1.0,0.23103,0.0,0.42,True,48737.0,500.0,40.78,81.3,2167384.11,2118460.84,,H2AZ09019,W,121881,0.4873
3437,555,"THOMPSON, ROBERT JEFFREY",AZ,Arizona,9.0,9.0,9.0,REP,2012.0,,34.9,REP,0.0,0.0,0.23103,1.0,0.42,False,48737.0,7.0,6.75,81.3,1196196.62,1170856.83,,H2AZ09118,,,
3438,556,"AANESTAD, SAMUEL",CA,California,1.0,1.0,1.0,REP,2012.0,0.704198421,22.0,DEM,0.310338801,0.0,0.12722,1.0,0.52,False,45198.0,64.0,14.38,76.3,872995.42,775941.69,4.0,H2CA01110,,,
3439,557,"ARROWSMITH, NATHAN L.",CA,California,1.0,1.0,1.0,DEM,2012.0,0.704198421,22.0,DEM,0.627928489,0.0,0.12722,1.0,0.52,True,45198.0,49.0,4.90,76.3,178730.04,178978.62,4.0,H4CA03054,,,
3440,558,"CHEADLE, GREGORY",CA,California,1.0,1.0,1.0,REP,2012.0,0.704198421,22.0,DEM,0.310338801,0.0,0.12722,1.0,0.52,False,45198.0,29.0,2.82,76.3,872995.42,775941.69,4.0,H2CA01136,,,
3441,559,"DACQUISTO, MICHAEL",CA,California,1.0,1.0,1.0,REP,2012.0,0.704198421,22.0,DEM,0.310338801,0.0,0.12722,1.0,0.52,False,45198.0,1.0,6.00,76.3,872995.42,775941.69,4.0,H2CA01128,,,
3442,560,"LAMALFA, DOUG",CA,California,1.0,1.0,1.0,REP,2012.0,0.704198421,22.0,DEM,0.310338801,0.0,0.12722,1.0,0.52,False,45198.0,50.0,,76.3,872995.42,775941.69,4.0,H2CA02142,W,168827,0.5738257656867644
